track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
Komm an Bord,Ton Steine Scherben,spotify:track:6DTxy2B6XdfkcZfVaDBhuU,0.331,0.755,10,-7.935,0,0.0487,0.0165,0.252,0.315,0.452,134.566,554667,4,50.45956,21,0,1970
Sabiá,Antônio Carlos Jobim,spotify:track:4hjCCcXh4S0m67jaHWB6di,0.488,0.122,2,-22.454,1,0.0341,0.863,0.957,0.268,0.256,121.352,237147,4,25.59752,10,0,1970
Eu Não Presto pra Você,Reginaldo Rossi,spotify:track:3OGfL8NfjDhJqVXClsismG,0.606,0.624,4,-9.078,0,0.0317,0.295,0.0,0.244,0.926,138.468,153080,4,17.05471,10,0,1970
Remind Me to Smile,Gary Numan,spotify:track:0068q8zTcEsy0yRrbrqm4x,0.765,0.49,9,-9.029,1,0.0401,0.241,0.00229,0.0296,0.782,114.15,243093,4,35.48237,10,0,1970
Abrazado de un Poste,Lorenzo De Monteclaro,spotify:track:2GiQqCOQCOkYA76QmD9Iqf,0.447,0.576,7,-8.858,1,0.121,0.896,0.0,0.172,0.919,167.359,153160,3,52.9495,8,0,1970
Canción Del Silencio,León Gieco,spotify:track:61wDy8yOGiG5jnEAw9CVG8,0.35,0.119,5,-17.97,1,0.0377,0.865,0.371,0.113,0.259,83.912,314018,4,21.63563,11,0,1970
"Pois É, Pra Que? - Ao Vivo",MPB4,spotify:track:1ydGJsLKTzV0cU6ou8xGxf,0.567,0.101,2,-25.424,1,0.0699,0.853,0.119,0.935,0.518,92.063,248253,4,148.8634,7,0,1970
I Ain't Sofisticated - Single Version,The Ruts,spotify:track:3uYhvh2MqW4ZslN638QxR7,0.42,0.965,9,-9.248,1,0.0468,2.92e-05,1.23e-06,0.0933,0.439,106.653,135933,4,38.70185,7,0,1970
Religion II,Public Image Ltd.,spotify:track:3N7odCRwRrEItkzuZ5OAz5,0.581,0.41,11,-10.965,0,0.0308,0.00689,0.00911,0.215,0.424,109.212,351667,4,39.05425,16,0,1970
Do They Owe Us a Living?,Crass,spotify:track:3UnNJkHpJ5JlormQ2lMN0g,0.465,0.886,7,-6.24,1,0.231,0.103,0.0,0.236,0.928,171.772,84333,4,27.57927,6,0,1970
Entre Dos Aguas - Instrumental,Paco de Lucía,spotify:track:3Fgk17TfdjXWFroJy29pXH,0.458,0.657,4,-12.02,0,0.0346,0.933,0.878,0.0842,0.914,102.45,361867,4,36.25024,17,0,1970
Red Mountain,Christophe,spotify:track:5aQPLeAbtVTnVTwTrH6DCy,0.279,0.264,0,-10.81,1,0.033,0.202,0.545,0.106,0.0605,76.532,124493,4,40.88674,5,0,1970
Amor Meu Grande Amor,Angela Ro Ro,spotify:track:5eEfFfQq3ruywWA5uw7nhj,0.455,0.442,9,-7.793,1,0.0815,0.717,0.0,0.233,0.252,173.672,195320,3,75.23604,7,0,1970
Bye Bye Love / Be Bop A Lula / Love Letters In The Sand / Hello Mary Lou,Raul Seixas,spotify:track:25muePTaouRkIrvhrFw5Up,0.38,0.93,1,-4.033,1,0.304,0.34,0.000421,0.0867,0.452,155.37,389000,4,42.24936,17,0,1970
Where or When - 2002 Remaster,Gunnar 'Silja-Bloo' Nilsson,spotify:track:0AKXg6Hn6brIr4sFLTjT6u,0.467,0.403,0,-9.308,0,0.0374,0.697,0.00271,0.279,0.427,119.119,186227,4,32.57763,11,0,1970
Going Down To Town,Mike Seeger,spotify:track:0JZ1S3gt5b3CJHOQLzgocr,0.803,0.207,2,-22.038,1,0.111,0.905,3.4e-06,0.0591,0.721,126.282,101560,4,40.34749,6,0,1970
"Disorder - The Factory, Manchester Live 11 April 1980",Joy Division,spotify:track:24bTgFXLnUarSRWj1WtSJr,0.307,0.983,1,-6.013,0,0.0629,0.00803,0.0588,0.698,0.141,91.169,208586,4,25.71732,5,0,1970
Wie wird des weitergehn - Live,Wolfgang Ambros,spotify:track:3tJ8HL2zc5vY7sBfvL1SzH,0.45,0.201,2,-19.358,0,0.0616,0.76,1.54e-05,0.666,0.149,128.657,317533,4,44.79072,14,0,1970
Touchdown Jubilee,Sam Spence,spotify:track:3wZA7VNbtQ6Q44W2J4SrfX,0.485,0.814,4,-6.396,0,0.0586,0.251,0.871,0.285,0.84,124.957,154747,4,19.71015,8,0,1970
E Le Ka Lei Lei (Beach Party Song) - Remastered,Don Ho,spotify:track:4w8IFpLfP5PqRo2OhL3aDf,0.624,0.548,3,-7.165,1,0.0352,0.487,0.0,0.268,0.882,140.293,147533,4,40.84827,7,0,1970
Living Everyday (feat. Marjorie Barnes),Tee Mac,spotify:track:7lot1EestszM2M5OmuT7Wx,0.735,0.512,0,-12.795,0,0.0652,0.00686,0.0835,0.132,0.613,117.068,319627,4,58.25427,10,0,1970
The More I See You - 2002 Remastered Version,Gunnar 'Silja-Bloo' Nilsson,spotify:track:5TCvjO61f8IsXN0zFNmndk,0.319,0.315,5,-10.442,1,0.0297,0.552,0.000587,0.15,0.14,126.978,231613,4,41.83398,14,0,1970
The Passenger,Iggy Pop,spotify:track:15BQ7vEDv2LJuh8TxWIhtd,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,283360,4,21.03972,16,0,1970
Blue Midnite,David Grisman,spotify:track:2eU8DzjTsnsIOE3foknMYQ,0.593,0.196,7,-21.5,0,0.0375,0.866,0.932,0.113,0.737,95.658,220293,4,33.89428,14,0,1970
Tama,Tonto's Expanding Head Band,spotify:track:7A6YuGexPYQsGmJ8ZPH7ca,0.168,0.235,9,-17.791,0,0.0549,0.888,0.9,0.148,0.158,172.314,319520,4,31.80915,14,0,1970
The Art of Happiness,Jean-Luc Ponty,spotify:track:78wL7Xal9HycTXnSyuYzMZ,0.549,0.652,4,-14.167,0,0.0352,0.0609,0.964,0.224,0.702,128.475,269027,4,46.41653,9,0,1970
Yeller Yams (No. 2),Hammie Nixon,spotify:track:35AjyMVQnZPpTMnzqngt6l,0.507,0.177,9,-14.701,1,0.0644,0.916,0.0,0.0996,0.522,87.382,185040,4,45.5199,7,0,1970
Aires Choqueros - Instrumental,Paco de Lucía,spotify:track:3N2PrV5uZu30pKS5u40B72,0.432,0.431,11,-15.726,0,0.041,0.955,0.878,0.123,0.796,170.229,256040,3,26.65546,12,0,1970
Forming,Germs,spotify:track:4QkvD9y6uxmjIQerm95lj2,0.395,0.94,6,-6.295,1,0.0533,0.0635,0.000121,0.111,0.528,133.099,185720,4,39.64941,8,0,1970
Je suis timide... Mais je me soigne,Vladimir Cosma,spotify:track:3zEWYyWmDFSQqXVkrlpVNp,0.69,0.303,0,-13.226,1,0.0407,0.745,0.328,0.0759,0.62,65.712,165213,4,37.31365,8,0,1970
Plástico,Willie Colón,spotify:track:3ZIE8flTJ6WWn8wF0YzaaQ,0.658,0.541,11,-7.73,0,0.0585,0.797,1.84e-06,0.456,0.7,103.176,401880,4,20.57402,17,0,1970
Guanabara,Dom Salvador & Abolição,spotify:track:1by3i1h2a8G3trGaM8rh9M,0.668,0.843,0,-7.64,1,0.0329,0.321,0.661,0.0642,0.936,104.188,191640,4,50.28948,11,0,1970
Soulful Lady,Michael Chapman,spotify:track:27L2b6SnDVAqCbv2XZJqWN,0.414,0.777,11,-10.23,0,0.0676,0.00674,0.000794,0.313,0.442,93.769,253547,4,69.61187,8,0,1970
Night In Tunisia,Clifford Brown,spotify:track:0DXk3raE35Dp9wB44hZAvf,0.498,0.689,2,-10.731,1,0.0544,0.594,3.58e-05,0.612,0.748,93.385,660227,4,37.4936,26,0,1970
Tell Me a Story,Iggy Pop,spotify:track:5efiP5sNCpCt7AOatDCypK,0.669,0.848,2,-7.05,1,0.0565,0.0327,0.00101,0.219,0.859,126.572,168000,4,45.65497,9,0,1970
Blues After Hours,Pinetop Perkins,spotify:track:6TKROOSXTTbzjXGwq6uaJl,0.456,0.234,7,-15.507,1,0.0319,0.397,0.0714,0.309,0.325,174.975,303373,3,26.48438,16,0,1970
Breath and Length,The Residents,spotify:track:0p4WpBQy9KFzbgTPcvZg42,0.418,0.687,0,-9.082,1,0.0488,0.164,3.49e-05,0.586,0.37,81.082,102627,3,40.23143,5,0,1970
"Picnic Suite for Flute, Guitar & Jazz Piano Trio: V. Canon - Instrumental",Claude Bolling,spotify:track:3kuIIS80624h4X73ZOaMMC,0.686,0.293,0,-16.597,1,0.0634,0.941,0.873,0.129,0.657,113.508,212533,4,58.37431,9,0,1970
"Symbiosis, 2nd Movement: Largo - Andante - Maestoso - Largo, Pt.1",Bill Evans,spotify:track:4xQvvwFiWaJXwwqQxCs6Nh,0.367,0.0894,7,-22.206,1,0.0381,0.913,0.877,0.105,0.0393,116.56,553245,4,67.73925,28,0,1970
Enchanted Mirror,Luiz Bonfá,spotify:track:4QNQYh76GRt6L3asf6LZlo,0.37,0.207,7,-19.069,1,0.0302,0.866,0.875,0.117,0.195,98.733,238747,3,39.34744,11,0,1970
Farewell Blues,Bill Keith,spotify:track:3I5Cof8TXfn5IH1aaoDGfg,0.516,0.625,7,-10.332,1,0.0334,0.143,0.928,0.0765,0.787,132.46,185893,4,33.99194,10,0,1970
Sunnyland Blues,"Johnny ""Big Moose"" Walker",spotify:track:46rLKpxKmQOp23USrSuXXi,0.732,0.614,7,-10.207,1,0.0284,0.794,0.00114,0.181,0.88,93.478,170933,4,29.06708,10,0,1970
My Johnny Was a Shoemaker / Westron Wynde / Scarborough Fair - Medley,John Renbourn,spotify:track:5k35Y1UBUtn1mXrD3GBVfV,0.392,0.171,9,-16.544,0,0.0391,0.806,0.022,0.114,0.466,120.159,783467,3,25.3993,37,0,1970
Reminiscences,Sonny Boy Nelson,spotify:track:7jn3vSXlasBZ1clKxjH67G,0.637,0.0321,8,-23.352,1,0.921,0.946,0.0,0.136,0.257,87.043,173053,1,55.54546,5,0,1970
Running Free - 2001 Remastered Version,Buzzcocks,spotify:track:61hcza2htcLmjjZTZLbdlB,0.374,0.807,9,-7.281,1,0.038,1.64e-05,0.419,0.306,0.643,144.731,194667,4,41.2376,8,0,1970
Willkommen,Joel Grey,spotify:track:4y2lE9LIfJIgdtCqRBkOGA,0.522,0.434,7,-12.207,0,0.231,0.809,9.74e-06,0.966,0.629,83.235,268227,4,46.89024,14,0,1970
Pretty Flamingo,Iggy Pop,spotify:track:3XHRLs3VTBzBKKBDeCcCVu,0.685,0.863,11,-7.629,1,0.0365,0.083,0.282,0.0532,0.628,119.953,175507,4,27.18043,11,0,1970
Pra Swingar,Som Nosso,spotify:track:5dj1iHrSoEKheazA32u3os,0.671,0.886,2,-8.411,1,0.0483,0.00664,0.00427,0.055,0.797,101.197,151160,4,28.74442,8,0,1970
Your Pretty Face Is Going to Hell - Alternate 'Violent' Iggy Mix,The Stooges,spotify:track:0Aveu2KsriohUafrrerz1F,0.186,0.997,9,3.744,1,0.154,0.000467,0.0202,0.0644,0.107,157.047,294467,4,37.49109,13,0,1970
Hei De Esquecer (Me Olvidaré),Reginaldo Rossi,spotify:track:7oqQVHnlJmJKomd7AFdSa3,0.748,0.729,1,-11.052,1,0.121,0.064,8.21e-05,0.133,0.978,93.359,138840,4,51.55822,5,0,1970
Too Hot,Glass Hammer,spotify:track:5iKOHb4YHtOgtQp5WiRQFW,0.493,0.745,0,-9.65,0,0.23,0.123,0.000324,0.164,0.387,109.179,231915,4,69.01352,10,0,1970
"La Familia, la Propiedad Privada y el Amor",Silvio Rodríguez,spotify:track:2hf6vQr1OgjuvdOS1kiRwZ,0.682,0.236,6,-11.647,0,0.249,0.844,5.41e-06,0.112,0.175,64.841,227888,4,32.03894,9,0,1970
You're My Everything,Ahmad Jamal Trio,spotify:track:26Rjb0u2d5Oj5aPZlQ9gAm,0.342,0.184,4,-18.294,0,0.0316,0.925,0.837,0.0816,0.174,173.149,284240,4,25.45773,15,0,1970
Dizem Que Sou Louco,Antonio Marcos,spotify:track:53l9uluMfAbMytSJqfsw1V,0.423,0.594,7,-8.222,1,0.0496,0.28,0.0,0.771,0.752,134.363,186667,4,31.20435,9,0,1970
La Petite Fenêtre,Laurence Vanay,spotify:track:7JzTalNzC4JU0X8xvH5761,0.425,0.209,5,-20.883,0,0.0382,0.971,0.917,0.0848,0.278,133.704,175333,4,27.85543,9,0,1970
Backbiter,The Ruts,spotify:track:1zDZIEfoSEITJrESosDjag,0.603,0.566,4,-13.798,1,0.0379,0.00249,8.6e-06,0.148,0.818,141.288,182462,4,80.45825,7,0,1970
Hail Article Don,Gregory Isaacs,spotify:track:4DWzDmoIffjm4WUS4x7lZS,0.745,0.387,11,-15.416,1,0.0585,0.065,0.0162,0.0527,0.962,174.585,215107,4,25.9692,11,0,1970
Dope For Guns,The Ruts,spotify:track:5eMnDrk8JvRqHg2OyOSc6p,0.432,0.925,0,-7.843,1,0.0463,0.00328,0.0,0.0524,0.765,185.009,131827,4,32.35838,8,0,1970
Emergency,999,spotify:track:0SNvdjTP6dMRClYFkKsKjR,0.607,0.622,4,-10.55,0,0.0682,0.069,0.0,0.0819,0.848,130.647,171760,4,31.53984,10,0,1970
Explanation Of Artist,R. Stevie Moore,spotify:track:1lffyJiMAxkGGKa7rpfNIq,0.527,0.303,1,-20.719,0,0.482,0.749,0.0,0.552,0.378,139.328,31400,3,0.0,2,0,1970
Love Bug,Lightnin' Slim,spotify:track:46m9sl1noCKcqwhSHQ9Mdz,0.465,0.304,0,-10.498,1,0.0432,0.679,0.195,0.326,0.381,171.335,226467,3,35.31945,12,0,1970
Mediterraneo,Joan Manuel Serrat,spotify:track:7Bewui7KtaMzROeteRitRz,0.545,0.59,9,-7.257,0,0.0813,0.599,0.0,0.0916,0.583,100.835,205227,3,39.01483,7,0,1970
Lullaby,Nicola Piovani,spotify:track:7t2f1gWdQgTSkKazpK6nJI,0.236,0.186,0,-20.559,1,0.0384,0.923,0.963,0.108,0.0655,80.766,123067,3,55.96174,6,0,1970
O Trovador (Song Man),Leno e Lilian,spotify:track:4jRyEb91ZVWB2hnVVwHdMg,0.64,0.602,2,-11.855,1,0.0286,0.463,0.000102,0.0799,0.852,99.183,206843,4,24.88417,10,0,1970
Skull & Crossbones Blues,Johnny Shines,spotify:track:6dFhs766IwuTsT8tuMWVtC,0.601,0.216,6,-16.432,1,0.0547,0.703,0.0105,0.119,0.395,122.694,173680,4,25.45676,8,0,1970
Loose,The Stooges,spotify:track:4giZRI3pgupzawIJXLx7T9,0.362,0.896,2,-6.812,1,0.0338,3e-06,0.79,0.355,0.713,136.083,213027,4,60.03415,7,0,1970
Everyone's Heart Gets Broken,Ebony,spotify:track:72dyzh7rRthEYDhEfJuJUe,0.577,0.457,9,-9.716,1,0.0274,0.573,9.06e-05,0.19,0.739,125.222,197533,3,29.15381,9,0,1970
Babylon's Burning,The Ruts,spotify:track:3T4pAHAgTbvLgGfUcTdYKa,0.334,0.925,9,-8.521,0,0.0663,0.0219,0.0,0.186,0.577,168.393,155187,4,41.60711,8,0,1970
Sou Mais Um Triste,Reginaldo Rossi,spotify:track:70kOoF5387c4n8iyHW2p8O,0.684,0.625,5,-9.702,1,0.0694,0.116,0.000728,0.178,0.678,132.514,227893,4,32.56184,12,0,1970
Partido Alto,MPB4,spotify:track:1IShOhCBfP7ePVNuK1L7cP,0.63,0.92,9,-8.069,1,0.0618,0.176,0.0,0.0309,0.962,170.11,207467,4,60.80565,8,0,1970
Spoonful,Willie Dixon,spotify:track:78YXcfSqDvd20x7QcgNRua,0.771,0.454,5,-16.244,1,0.0699,0.364,0.549,0.0935,0.774,118.114,295451,4,22.21194,15,0,1970
Mississippi River Blues,Leon Redbone,spotify:track:6zN4GO7LbjLqRjqedn2d2w,0.588,0.016,0,-22.449,1,0.0418,0.973,0.0602,0.109,0.241,99.819,188837,4,45.01187,9,0,1970
One Thousand Miles Away,The Web,spotify:track:7s2TfLnQHbhsXRp0xfy8n6,0.464,0.701,0,-10.662,1,0.0454,0.69,0.000786,0.0798,0.723,92.894,269507,4,34.09239,6,0,1970
Cordão / Meu Refrão / Ano Novo - Ao Vivo,MPB4,spotify:track:4lb39RmFO4Z9QvBwMd1vSL,0.489,0.475,5,-11.17,1,0.151,0.85,0.108,0.829,0.561,142.419,282887,4,28.39298,12,0,1970
Alpha,Vangelis,spotify:track:1qkp9OvCk8FjeDdEd2bKQ6,0.556,0.284,9,-16.047,1,0.0288,0.149,0.808,0.297,0.087,84.202,344293,4,58.49973,19,0,1970
Narodziny,Extra Ball,spotify:track:2fq8CUFQeEmQ8ZNt7E8KN9,0.218,0.215,6,-18.424,0,0.0312,0.516,0.347,0.121,0.12,167.598,615893,4,19.30663,28,0,1970
Baby's On Fire - 2004 Digital Remaster,Brian Eno,spotify:track:2PV9sorI2h94qEPke7SlGI,0.454,0.8,3,-7.705,1,0.0402,0.00338,0.00134,0.0937,0.43,121.818,319373,4,59.90886,13,0,1970
Far East Dimensions,Piero Piccioni,spotify:track:1iKFWd41m0GwrDjUudkny7,0.447,0.474,1,-8.145,1,0.0282,0.314,0.422,0.101,0.185,96.691,159027,4,52.43552,8,0,1970
You Don't Have to Do That,John Hartford,spotify:track:6pREL6d30Rk1D9T2SrrEBt,0.614,0.675,9,-14.28,1,0.0317,0.823,0.184,0.281,0.801,103.58,157360,4,26.7833,10,0,1970
Cosmic Surfin',YELLOW MAGIC ORCHESTRA,spotify:track:5qZPweWB1g8386ZPVFbTsY,0.696,0.993,0,-5.295,1,0.0369,0.266,0.738,0.0961,0.962,107.149,266867,4,57.32437,11,0,1970
Move This Rope,J.B. Lenoir,spotify:track:5ILtDT6dexXsAmWuiFgu1c,0.786,0.263,7,-7.818,1,0.0554,0.906,9.4e-05,0.131,0.667,92.592,214427,4,55.36885,8,0,1970
Jornaleros,Manolo Sanlucar,spotify:track:1QhBat3AV2199YmPwHi3N4,0.489,0.793,7,-10.287,1,0.0545,0.646,0.867,0.102,0.747,122.687,264453,3,34.70408,11,0,1970
Pavão Mysteriozo,Ednardo,spotify:track:3Kw9bIhaZ0X4NYc3iIuVGv,0.817,0.399,4,-9.639,1,0.0427,0.475,0.0,0.448,0.242,107.731,260080,4,23.52665,15,0,1970
Fast Mover,De Wolfe Music,spotify:track:65WysCghV8FKobYcZxTB42,0.721,0.847,2,-12.392,1,0.041,0.109,0.805,0.0853,0.933,120.584,132651,4,32.98301,9,0,1970
Ko,François Bréant,spotify:track:4q0IZe9SxW1Z5QWx48oE7Z,0.702,0.506,0,-11.805,1,0.0394,0.64,0.893,0.0832,0.646,140.526,217680,4,32.92313,10,0,1970
Postcards Of Scarborough,Michael Chapman,spotify:track:5fzECEUZijaaVdPPtr10Ik,0.378,0.491,6,-10.303,0,0.0286,0.187,0.000379,0.16,0.116,140.483,319413,4,28.78254,13,0,1970
Earthquake Island,Jon Hassell,spotify:track:1pgNjPSCNZ3ONcFnIVbF1h,0.364,0.288,9,-21.523,0,0.0574,0.832,0.401,0.265,0.0897,133.925,619267,4,44.92519,29,0,1970
Blue Eyes,De Wolfe Music,spotify:track:1BlSNNCEYXFC8DHDcxlVSi,0.827,0.302,7,-12.781,1,0.0575,0.558,0.071,0.108,0.562,121.473,149313,4,33.9745,7,0,1970
Little Angel Child,Pinetop Perkins,spotify:track:2X65oTvty0l698H3SZ2QeT,0.475,0.312,9,-14.065,1,0.065,0.593,0.26,0.119,0.437,177.428,318093,3,24.48174,18,0,1970
Petite Musique Pour Un Blockhaus,Komintern,spotify:track:4fdfmysGt4uDBNtgaqgoKM,0.326,0.59,5,-10.597,1,0.157,0.245,0.425,0.24,0.529,113.602,314760,3,66.15839,8,0,1970
Money Money,Joel Grey,spotify:track:4bFcpA1FLFsBlpXao6RyHr,0.752,0.69,9,-11.257,0,0.107,0.749,0.0,0.781,0.8,100.914,183760,4,25.88133,11,0,1970
Slow du mariage,Francis Lai,spotify:track:403QMKKbj39Io2IeMhk2gh,0.369,0.246,2,-16.96,0,0.0382,0.836,0.952,0.0907,0.353,80.299,133280,4,21.94723,9,0,1970
Le temps arrêté,Michel Legrand,spotify:track:37ipIQOvMf9IZZVNgBBPJp,0.195,0.576,2,-12.151,1,0.0415,0.821,6.79e-06,0.15,0.0371,103.372,110560,4,24.61847,6,0,1970
Lovely Luna,Kayak,spotify:track:4G6VeQugFOWy2XcVaEI0MR,0.219,0.103,2,-14.54,1,0.0395,0.617,0.132,0.0692,0.0392,117.258,499133,4,44.4971,22,0,1970
No Man Is An Island,Dennis Brown,spotify:track:7pcMS9KQq7RzwGsj2YvFxV,0.772,0.155,2,-18.19,0,0.145,0.564,0.000891,0.133,0.544,81.56,194133,4,18.40144,8,0,1970
No Heart - Live,The Vibrators,spotify:track:1asiUbjKWTFyLbMjQPBkYT,0.66,0.824,2,-11.152,1,0.0563,0.0259,0.00119,0.0561,0.629,91.806,110347,4,60.2506,4,0,1970
Mi Mare Es la Soleá (A Quique) - Soleá de Triana,Chiquetete,spotify:track:3FE8zUQQEAZz86lfOtdKms,0.503,0.382,4,-11.935,1,0.0523,0.801,1.48e-05,0.121,0.466,116.138,252307,3,49.37766,13,0,1970
Mira Et Ten,Alain Goraguer,spotify:track:3Hs7d8WFLxwZWVb7dzbDVC,0.344,0.201,6,-14.862,0,0.031,0.97,0.985,0.129,0.397,80.905,44160,4,8.46776,3,0,1970
"Would You, Baby","Johnny ""Big Moose"" Walker",spotify:track:1ylmeBbBasm4wh9XlZHgyI,0.691,0.7,7,-10.804,1,0.0511,0.795,0.000296,0.151,0.936,115.968,205840,4,59.50515,10,0,1970
Je suis timide... Mais je me soigne - Final,Vladimir Cosma,spotify:track:4ibuFQ4m3QnG9bIXFOGTRg,0.782,0.38,0,-9.215,1,0.0323,0.882,0.792,0.095,0.399,130.669,189133,4,29.79878,10,0,1970
The Punk,Cherry Vanilla,spotify:track:28VIp0xjj38U6ePrTzVLFe,0.402,0.91,11,-8.946,1,0.0373,0.103,0.00774,0.257,0.834,152.833,162533,4,28.45473,8,0,1970
Von Mann zu Mann,Peter Maffay,spotify:track:4qjCYCyubPu2JRRlG2v5Pu,0.341,0.694,9,-10.026,1,0.0441,0.0292,0.000124,0.162,0.56,134.896,254400,4,55.8031,12,0,1970
God Gave Rock and Roll to You - Reprise Version,Petra,spotify:track:6bI2fqW6NXFr9RMOWf5OEC,0.334,0.464,3,-14.619,1,0.0471,0.178,0.0,0.0515,0.652,168.062,172160,4,36.89979,6,0,1970
Las Cosas Que Nos Dijimos (Fandangos),Chiquetete,spotify:track:74aUxtzMDPB24eCZOb0cbd,0.448,0.319,3,-11.655,0,0.0416,0.882,1.29e-05,0.0938,0.465,135.778,126000,3,39.0884,7,0,1970
Annie: You're Never Fully Dressed Without a Smile,Charles Strouse,spotify:track:4JnnwxyYZ6OdYRQSqR9QZR,0.609,0.309,8,-12.515,1,0.09,0.922,4.73e-05,0.0929,0.573,138.646,186600,4,22.27695,9,0,1970
Rock Around The Clock / Blue Suede Shoes / Tutti Frutti / Long Tall Sally - Medley,Raul Seixas,spotify:track:0pUqTWrCGw1nN7RC0IsnUf,0.296,0.977,4,-1.608,0,0.128,0.479,0.0,0.93,0.423,125.477,256040,4,52.10463,9,0,1970
El Alma Llena de Banderas,Victor Jara,spotify:track:1Jvy0yawtpCNeOJs9DOrvY,0.436,0.297,3,-10.879,0,0.0472,0.958,9.23e-06,0.114,0.235,119.484,239955,3,22.60001,10,0,1970
I glaub i geh jetzt,Wolfgang Ambros,spotify:track:7uLYuQta9dxt0pHP5K2Lpe,0.58,0.411,9,-11.427,1,0.0297,0.253,0.00175,0.169,0.453,135.864,233760,4,52.05272,9,0,1970
Quem Me Dera,Leno e Lilian,spotify:track:24jjs4X85H7Ewvv2Bi5ziX,0.711,0.785,9,-11.652,1,0.0591,0.567,7.93e-05,0.195,0.833,102.173,153345,4,34.59742,9,0,1970
Insight - 2007 Remaster,Joy Division,spotify:track:7oNu4gShXbbM1GBJtfJucq,0.636,0.476,2,-12.582,1,0.0348,0.0211,0.805,0.522,0.164,131.22,266280,4,39.8114,8,0,1970
Des Éclats de Lune,Laurence Vanay,spotify:track:3VFbMzVJxqhBRYMdQaHJJ8,0.692,0.261,7,-20.502,0,0.0322,0.136,0.692,0.0955,0.24,117.364,229560,4,33.65055,11,0,1970
Born with the Blues,Buster Benton,spotify:track:2ZARTKpOvYYuR2DxcTjxQo,0.373,0.417,9,-12.273,0,0.0934,0.858,0.462,0.0425,0.588,174.359,289653,3,36.12884,14,0,1970
Walking Blues,Big Joe Williams,spotify:track:1ZjN5X8LmUB67pWPgimW3B,0.509,0.277,6,-14.323,1,0.0495,0.827,0.00206,0.0756,0.64,101.157,161893,4,68.4653,7,0,1980
Sanctuary,Béla Fleck,spotify:track:3DwlNfiCQSdj0GOxYkR9Rq,0.36,0.542,5,-13.885,1,0.0339,0.368,0.165,0.116,0.803,116.831,444907,4,30.34574,17,0,1980
The Wild Rover,The Pogues,spotify:track:6JyYNPLalPgGa7XnclF5FO,0.656,0.512,7,-11.872,1,0.029,0.585,0.0,0.072,0.88,97.5,157893,3,50.97022,7,0,1980
Slow Kill,Fields Of The Nephilim,spotify:track:3AKzRH32S4Jc5Ge4RFp5WG,0.296,0.547,4,-15.115,0,0.0327,0.000291,0.0136,0.372,0.49,148.775,224360,4,53.02555,11,0,1980
Young Wild And Free,Brighton Rock,spotify:track:7EBpncUwlHjLhQTetSLb9O,0.454,0.734,2,-15.559,1,0.041,0.124,1.36e-05,0.099,0.46,135.527,225560,4,36.52688,11,0,1980
Crystal Ball,Yngwie Malmsteen,spotify:track:6C3BPDXuHFRbCWsTk4eNPU,0.406,0.777,8,-11.498,1,0.059,0.087,1.63e-05,0.196,0.456,131.109,295507,4,41.44096,12,0,1980
Driving Blind,Chris & Cosey,spotify:track:02HBzyigV4WjMhBLwmJI7f,0.806,0.749,4,-14.328,0,0.0502,0.00164,0.898,0.629,0.252,115.718,390200,4,86.13896,17,0,1980
Coumba,Orchestra Baobab,spotify:track:2hRkoolB3umU4SviReUK4R,0.655,0.304,3,-15.005,1,0.0375,0.751,0.0052,0.092,0.442,82.465,462560,4,23.18097,23,0,1980
The Silver Ball - 2005 Digital Remaster,Harold Budd,spotify:track:2FA6ZLzJ2f5ZhX1qzoGfWA,0.0802,0.0176,6,-29.853,0,0.0434,0.939,0.814,0.0812,0.0489,81.378,211253,4,36.0528,10,0,1980
Ridge Road Gravel,Norman Blake,spotify:track:15KdIFSLpkeWxwMOVoLnxi,0.639,0.15,2,-18.53,1,0.0357,0.822,0.0013,0.139,0.711,98.852,147627,4,23.41037,8,0,1980
Mordor - Live in Munich,Running Wild,spotify:track:586JuEkUz9LMuw359tnENM,0.22,0.924,11,-11.801,0,0.0468,3.2e-05,0.0706,0.937,0.273,176.57,264440,4,30.08494,14,0,1980
Habaneras de Cadiz,Carlos Cano,spotify:track:5NM2OJtBJqED5H7VwrfOPR,0.483,0.26,9,-12.947,1,0.0516,0.948,3.14e-06,0.144,0.468,129.326,273000,4,38.22913,11,0,1980
No Competition,Eric B. & Rakim,spotify:track:2lGMcPCaEyBRu2wFA4kfyv,0.852,0.42,11,-21.28,1,0.293,0.0246,0.000699,0.355,0.647,117.109,232000,4,61.75679,12,0,1980
Oh Boy,Slime,spotify:track:4xiZ2sx9ZMUsclWiLWklcJ,0.332,0.946,0,-5.413,1,0.0885,0.000946,0.00281,0.956,0.45,123.247,105800,4,5.51701,3,0,1980
Storms in Africa - Pt. II,Enya,spotify:track:1uQVrfQXsCDaGvjt6qDOWv,0.475,0.463,1,-18.689,1,0.0444,0.762,0.93,0.174,0.528,104.05,180837,4,46.80989,9,0,1980
Tollkühn,Moebius,spotify:track:1rGoNUz5YGPcpxD5LAP5H6,0.182,0.786,0,-12.628,0,0.0852,0.00147,0.696,0.0767,0.452,74.1,371467,4,14.33702,17,0,1980
