track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
Survive,Jimmy Buffett,spotify:track:6Jhcs3Tm8Tgg39ooFTXW0c,0.455,0.13,0,-16.808,1,0.0318,0.399,1.05e-05,0.103,0.367,141.929,291400,4,26.37182,12,1,1980
Has Anyone Ever Written Anything For You,Stevie Nicks,spotify:track:1PAnGhRo2tHpM2DNibEEe6,0.529,0.149,5,-15.795,1,0.0257,0.951,0.0759,0.153,0.178,86.921,279413,4,22.06776,10,1,1980
Animal Instinct,Commodores,spotify:track:2ogF71NvoPUwJmqyKzEHqP,0.738,0.809,5,-6.362,0,0.0286,0.0611,0.0112,0.079,0.91,128.028,289600,4,58.46972,15,1,1980
Everybody Wants You,Billy Squier,spotify:track:2Z9B8sd6HgEfCWqvOfhFD0,0.529,0.906,7,-6.116,1,0.0517,0.105,3.78e-05,0.0757,0.965,131.847,228147,4,41.23286,10,1,1980
Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,spotify:track:3JeTD3IfCntCx3nLSAv56U,0.577,0.295,2,-15.448,1,0.044,0.575,7.22e-05,0.0591,0.594,77.938,235760,4,40.14861,8,1,1980
Don't Say You Love Me,Billy Squier,spotify:track:2LAlFTU4y8o96vice3cmG0,0.44,0.812,11,-10.127,1,0.0305,0.0373,0.000118,0.345,0.814,179.375,270160,4,37.13649,12,1,1980
The Wanderer,Donna Summer,spotify:track:4DAo1YydUfqSGcgX2sXn1M,0.778,0.64,5,-12.061,1,0.0446,0.369,0.0115,0.137,0.766,137.253,227173,4,52.75561,12,1,1980
Over And Over,Pajama Party,spotify:track:4mh8QUBjztJtEW6JLmKLwO,0.66,0.794,10,-11.203,1,0.0334,0.106,0.00445,0.0974,0.835,119.705,365173,4,57.8549,14,1,1980
Modern Girl,Sheena Easton,spotify:track:7k1fu2zeQ3S47mT4lhJWcL,0.679,0.661,0,-12.017,1,0.0862,0.467,1.83e-05,0.193,0.823,119.596,217467,4,35.39377,10,1,1980
Breakfast In America,Supertramp,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,0.532,0.663,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,159347,4,28.42172,7,1,1980
Cruisin',Smokey Robinson,spotify:track:2gliw3L0oa4w8LqaHploje,0.498,0.63,6,-5.808,0,0.0276,0.416,0.0,0.238,0.822,169.115,352920,4,40.83341,16,1,1980
On The Wings Of A Nightingale,The Everly Brothers,spotify:track:5hNLAOGfuhdCCTIioKOmad,0.541,0.857,9,-7.245,1,0.0348,0.0779,0.0,0.16,0.894,131.985,154800,4,39.03671,8,1,1980
Wanna Be Startin' Somethin',Michael Jackson,spotify:track:2kulOHR2XY6YDZCWXb38hn,0.846,0.922,6,-4.206,0,0.0438,0.0219,0.355,0.0623,0.899,122.195,362373,4,65.30564,15,1,1980
Gypsy Road,Cinderella,spotify:track:2F8Glc7r4mHHSCEegD4Ju1,0.524,0.886,9,-9.154,1,0.0385,0.00566,0.00182,0.331,0.511,132.446,235733,4,40.81669,9,1,1980
Jump Start,Natalie Cole,spotify:track:6gpHe5yD5LPEutwHgKFoIN,0.79,0.701,5,-13.301,0,0.0528,0.239,0.000191,0.175,0.953,122.319,388267,4,30.26238,14,1,1980
It's Not A Wonder,Little River Band,spotify:track:3C931OWDntb6T0FQAfY41r,0.744,0.756,7,-7.429,1,0.0304,0.0819,0.00695,0.102,0.964,131.413,236200,4,19.6067,9,1,1980
Good Music,Joan Jett & the Blackhearts,spotify:track:1uizH33y71PDnU3vjTwWjL,0.703,0.712,0,-10.927,1,0.0323,0.189,1.63e-06,0.0955,0.889,116.606,345000,4,21.20393,12,1,1980
I Could Never Miss You (More Than I Do),Lulu,spotify:track:6M3tYsgaGfs5UxXNyi6Elg,0.698,0.503,5,-9.498,0,0.0501,0.0532,0.0,0.25,0.657,107.802,188387,4,33.89894,10,1,1980
Here With Me,REO Speedwagon,spotify:track:60iNCdO3iDf3YcMb63yPck,0.509,0.481,2,-9.14,1,0.0267,0.241,0.0,0.0876,0.288,72.121,304533,4,64.69705,9,1,1980
Crossroads,Tracy Chapman,spotify:track:4rxamav7i2lJexbuAxcvfe,0.787,0.255,0,-14.733,1,0.0399,0.777,0.00959,0.101,0.6,105.97,251493,4,33.57304,13,1,1980
Absolute Beginners,David Bowie,spotify:track:1F6WOrW9vtrE5v1XWl08k4,0.563,0.77,2,-8.672,1,0.0388,0.0712,0.125,0.205,0.43,114.229,337667,4,36.97878,16,1,1980
Boy In The Box,Corey Hart,spotify:track:3XEu1FA3gPxdwRxbbHIqYW,0.669,0.715,1,-10.929,1,0.0598,0.083,0.0,0.28,0.774,128.195,266493,4,61.36175,12,1,1980
Eye On You,Billy Squier,spotify:track:5d0ixACDQzqeMJnOyM2vOe,0.521,0.762,0,-5.613,1,0.0474,0.187,0.000658,0.308,0.435,107.222,280776,4,16.0948,10,1,1980
Solid,Ashford & Simpson,spotify:track:4sr4NdrPfds9Qfors9UkiO,0.814,0.474,0,-12.017,1,0.0309,0.27,8.16e-06,0.599,0.956,101.241,312000,4,34.15979,16,1,1980
Say It Again,Santana,spotify:track:7yXb6dInm0pKwtxMLFhRIP,0.67,0.622,0,-13.039,1,0.0375,0.103,0.000201,0.0679,0.879,136.72,209000,4,19.40197,10,1,1980
When You Were Mine,Mitch Ryder,spotify:track:5giLynsakhbrG39FuubvPh,0.511,0.824,11,-4.989,1,0.0529,0.177,0.00292,0.95,0.837,140.4,224987,4,20.70596,12,1,1980
The Only Way Is Up,Yazz And The Plastic Population,spotify:track:5nlwajOutaUfiSayarrZTy,0.634,0.893,11,-7.432,1,0.0403,0.0619,0.00142,0.161,0.667,124.621,268373,4,56.88967,9,1,1980
Let The Feeling Flow,Peabo Bryson,spotify:track:0Z84rtLysGMfBAAQciFGyM,0.577,0.336,4,-13.608,1,0.0394,0.794,0.0,0.115,0.532,119.246,256116,4,42.66579,12,1,1980
If I Had My Wish Tonight,David Lasley,spotify:track:3ZT5jBMOxzs1bS0kxmKVp2,0.554,0.437,9,-7.885,1,0.0295,0.26,3.06e-05,0.28,0.573,142.062,213240,4,29.6988,10,1,1980
Someone Like You,Daryl Hall,spotify:track:5ViezGjtsBX64ba2d7KWvi,0.602,0.565,9,-9.27,0,0.0288,0.0598,0.000159,0.0521,0.604,163.84,333040,4,27.49054,13,1,1980
Angeline,The Allman Brothers Band,spotify:track:55NTUQHuMdwrceIeF9iKax,0.51,0.808,7,-7.373,1,0.0486,0.00823,0.0092,0.214,0.698,171.184,223827,4,28.00077,11,1,1980
The Power Of Love,Jennifer Rush,spotify:track:18DfMhEx4ddoreHrvZDF6Q,0.521,0.654,8,-6.993,1,0.0401,0.452,6.12e-05,0.0984,0.125,139.071,268200,4,39.05893,15,1,1980
Sendin' All My Love,The Jets,spotify:track:5cALAgFqSfWTjYQPYPKBPV,0.807,0.81,7,-10.779,1,0.0411,0.118,0.0604,0.0257,0.968,117.988,229707,4,32.76265,11,1,1980
Hands Across The Sea,Modern English,spotify:track:1l2sn5oMx7xMq5tQiDin7O,0.667,0.57,2,-13.227,1,0.033,0.0252,0.00802,0.077,0.702,135.399,293893,4,44.51041,16,1,1980
Someone Like You,Michael Stanley Band,spotify:track:4rRqXbneAUDmXTWDh9WKAe,0.373,0.947,9,-7.074,1,0.0483,0.00712,0.119,0.0395,0.64,152.183,346000,4,43.66317,17,1,1980
You're Gonna Get What's Coming,Bonnie Raitt,spotify:track:0Eb081S16qeQIqWwpaUMFY,0.61,0.822,8,-7.281,0,0.0484,0.00962,2.91e-06,0.0442,0.359,139.619,212600,4,35.89837,8,1,1980
Lady,Kenny Rogers,spotify:track:5lllSpYR5kRirQk8g2rIwa,0.488,0.232,2,-12.486,0,0.0291,0.747,7.2e-06,0.115,0.249,140.173,231040,4,24.48649,10,1,1980
Lean On Me,Club Nouveau,spotify:track:3Xc9bjr5C5xQBi7g535otV,0.748,0.629,0,-8.42,1,0.066,0.0168,0.0,0.0991,0.919,182.448,294947,4,35.1542,15,1,1980
Send Me An Angel '89,Real Life,spotify:track:5lMRS9GFQYfxhflty2E1ad,0.597,0.882,9,-5.923,0,0.0288,0.0107,0.0,0.0897,0.65,130.858,232587,4,22.70955,11,1,1980
Sledgehammer,Peter Gabriel,spotify:track:4AUS8KNz7zX8XFu9L38GT0,0.641,0.682,8,-7.561,1,0.0392,0.044,0.0,0.0394,0.468,96.319,311986,4,41.08181,12,1,1980
What's On Your Mind (Pure Energy),Information Society,spotify:track:0mb9k8hbsz4nC2U0K7qM3F,0.876,0.619,7,-10.834,1,0.0864,0.0122,0.033,0.319,0.677,117.987,278825,4,36.33223,15,1,1980
If I Was Your Girlfriend,Prince,spotify:track:6yK7QgE4H7dIzHa9EV4FKL,0.87,0.366,1,-18.998,1,0.0977,0.46,0.0139,0.071,0.819,96.74,301733,4,37.11786,10,1,1980
Innocent Eyes,Graham Nash,spotify:track:5yEjgqVZ3Yy2neTvxt2xbR,0.596,0.618,4,-11.342,0,0.0292,0.167,2.56e-06,0.0836,0.897,129.738,190307,4,62.31017,8,1,1980
Wet My Whistle,Midnight Star,spotify:track:3Zjm2UsyCC4tIdEVrbVHBc,0.791,0.713,7,-10.183,0,0.0334,0.0399,1.86e-05,0.0528,0.962,113.856,307817,4,61.74011,10,1,1980
Material Girl,Madonna,spotify:track:22sLuJYcvZOSoLLRYev1s5,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280,4,30.04232,10,1,1980
This Is The Time,Dennis DeYoung,spotify:track:3VfcrkWaSIm4drCBlhmUzR,0.579,0.607,11,-5.901,1,0.0254,0.691,0.0,0.213,0.314,94.048,234093,4,30.17471,12,1,1980
Shattered Dreams,Johnny Hates Jazz,spotify:track:5KXKhCfPNS4342ly8tTf6w,0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,207347,4,40.93034,9,1,1980
Candle In The Wind,Elton John,spotify:track:5khtjkzX0pzH1cjDgM6K6H,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,228933,4,26.44828,13,1,1980
One To One,Carole King,spotify:track:5nI0dG8Div5AApredQ6Z7v,0.723,0.541,3,-12.71,1,0.0324,0.539,0.00023,0.229,0.707,112.187,196493,4,56.61052,6,1,1980
Back To Life,Soul II Soul,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,0.817,0.485,7,-11.659,1,0.143,0.0525,0.00021,0.0391,0.672,100.978,228267,4,48.97966,10,1,1980
One Day In Your Life,Michael Jackson,spotify:track:7vtaQNW7QHtQsLeshQlm3D,0.294,0.483,4,-11.674,1,0.031,0.506,0.0185,0.128,0.174,79.946,258160,4,34.50854,13,1,1980
Get It On (Bang A Gong),The Power Station,spotify:track:0UjMFyICQ7k78DX90KhATi,0.681,0.939,9,-6.371,1,0.0959,0.0597,0.0733,0.0764,0.665,124.302,329973,4,21.72087,18,1,1980
How Can I Refuse,Heart,spotify:track:2EPOoZCvCYGfl5HqhXLpn6,0.664,0.569,4,-10.427,1,0.0325,0.0182,1.41e-05,0.0951,0.705,132.59,232067,4,26.8869,5,1,1980
Big Time,Peter Gabriel,spotify:track:6IuOHB4yZcU935GKqT1K6I,0.718,0.877,6,-6.583,1,0.0497,0.204,0.000231,0.0546,0.962,116.083,269080,4,18.59457,11,1,1980
Somebody's Gonna Love You,Lee Greenwood,spotify:track:3dXSVFWK1s0PgtMrAifdDd,0.345,0.12,7,-21.079,1,0.0344,0.633,0.0,0.13,0.296,130.778,189000,4,46.86596,7,1,1980
I Live By The Groove,Paul Carrack,spotify:track:77LVgYgRJU8LVDcC87otHv,0.682,0.748,9,-10.862,0,0.036,0.0409,1.3e-05,0.103,0.933,122.847,252373,4,25.61033,12,1,1980
Can't Fight This Feeling,REO Speedwagon,spotify:track:5WwqdeavrQrbeAMDxGawse,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,4,27.27035,9,1,1980
"It Isn't, It Wasn't, It Ain't Never Gonna Be",Aretha Franklin/Whitney Houston,spotify:track:47TXwjVRQ9I4MVKg3TXNdZ,0.751,0.879,9,-7.746,0,0.0759,0.165,0.0,0.0504,0.804,118.833,291293,4,18.45396,14,1,1980
What A Wonderful World,Louis Armstrong,spotify:track:29U7stRjqHU6rMiS8BfaI9,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227,4,19.95501,6,1,1980
Workin' For A Livin',Huey Lewis & The News,spotify:track:3gkH5q7qT0Ex08kua0KgrN,0.566,0.757,2,-11.39,1,0.0348,0.361,1.56e-06,0.32,0.973,158.182,158533,4,39.16879,9,1,1980
Everything Works If You Let It,Cheap Trick,spotify:track:3YaE8XWPSjL6KyHdO2Daps,0.416,0.953,11,-8.629,0,0.0596,0.00159,8.74e-06,0.192,0.529,148.68,209000,4,23.63177,8,1,1980
The Way You Love Me,Karyn White,spotify:track:1TtJkmAW9Rc55iVOPgZ33z,0.797,0.785,6,-7.523,1,0.0723,0.0712,0.0,0.0691,0.863,105.072,294720,4,48.18139,12,1,1980
Darlin',Frank Stallone,spotify:track:0mQVIfyacMtq9t0dyQnG7l,0.785,0.681,0,-13.162,1,0.0348,0.151,4.72e-05,0.0737,0.97,122.951,202840,4,49.04392,9,1,1980
Better Love Next Time,Dr. Hook,spotify:track:6ZnOQsOEWMhWNENR1HSClT,0.758,0.729,9,-8.631,1,0.0549,0.369,0.0,0.0429,0.901,102.736,180907,4,19.92846,9,1,1980
Mathematics,Melissa Manchester,spotify:track:3pKGrhdczTPDqOGwOtCehA,0.816,0.89,10,-4.689,1,0.0543,0.592,4.91e-05,0.744,0.966,129.066,239373,4,41.12755,10,1,1980
Valerie,Steve Winwood,spotify:track:3aAuIvgJGdp4wWd60riWfB,0.717,0.527,9,-10.779,1,0.0292,0.567,0.00668,0.0785,0.731,116.288,246667,4,35.32435,14,1,1980
A Shoulder To Cry On,Tommy Page,spotify:track:5YRjPuBxgb9GaOfEvYCzHo,0.52,0.523,4,-8.78,0,0.0238,0.482,0.0,0.138,0.315,96.151,202307,4,35.94776,8,1,1980
This Man Is Mine,Heart,spotify:track:27rENyvomdS3f7Awcizas6,0.636,0.537,9,-14.834,1,0.0589,0.378,0.0,0.0333,0.657,127.234,179760,4,34.95936,9,1,1980
A Little Love,Juice Newton,spotify:track:6K1b1cx8qPa6kFMPdtbdLE,0.609,0.791,9,-8.71,1,0.0317,0.114,0.0169,0.077,0.936,144.341,194733,4,27.1226,10,1,1980
Words,F.R. David,spotify:track:1HPJOoIVdUPuaebxzMrVaD,0.535,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.142,0.527,123.763,208283,4,24.93799,13,1,1980
It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,0.383,0.893,7,-8.638,1,0.037,0.026,0.0,0.0251,0.803,205.544,246933,4,19.43729,12,1,1980
Another Part Of Me,Michael Jackson,spotify:track:21VCYxPZ8A2XpSNUyQCT3B,0.78,0.868,10,-4.5,1,0.0705,0.11,7.67e-05,0.352,0.773,106.069,234720,4,23.99215,9,1,1980
Could've Been,Tiffany,spotify:track:5HNstg5iwAVAa0xT83pWTN,0.361,0.35,11,-8.081,1,0.0301,0.401,0.0117,0.205,0.228,95.83,217560,3,60.93033,11,1,1980
Stir It Up,Patti LaBelle,spotify:track:6MTfCWmGgxPxAT8ttAhnaU,0.745,0.789,11,-6.916,0,0.0406,0.0823,0.0023,0.0583,0.811,104.63,218827,4,19.11202,12,1,1980
Can't Hold Back (Your Loving),Kano,spotify:track:0ukyc3KJiRiuyWZh7W4Efl,0.881,0.57,9,-9.373,0,0.172,0.305,0.00916,0.15,0.551,107.387,285696,4,94.08305,11,1,1980
Don't Run My Life,Spys,spotify:track:7mpEsuWBVBx0ZVnRLXpxvB,0.475,0.815,9,-13.022,1,0.0308,0.0162,0.01,0.234,0.895,138.732,231400,4,45.54043,10,1,1980
Nightrain,Guns N' Roses,spotify:track:7CBFRsUz1pz1cS12soVhih,0.394,0.995,1,-4.946,1,0.105,0.13,0.00459,0.263,0.199,148.196,268213,4,28.42888,12,1,1980
Spirits In The Material World,The Police,spotify:track:4frelkLhC4ATqJH9VGJztu,0.833,0.663,9,-7.859,0,0.058,0.273,0.016,0.0327,0.859,141.551,179067,4,42.31507,8,1,1980
Freak-A-Zoid,Midnight Star,spotify:track:42UpH9fz5utv8tkvOgh5Qb,0.876,0.8,2,-8.142,1,0.0519,0.0169,0.00538,0.0382,0.759,120.829,485013,4,25.71077,17,1,1980
Down On Love,Foreigner,spotify:track:2Y595I3I2LYhnTTXGrg2MX,0.364,0.61,4,-5.859,1,0.0305,0.224,0.0,0.305,0.37,186.427,249933,4,37.66894,10,1,1980
White Hot,Red Rider,spotify:track:1zDTc9xaDz3HCLEos91YKT,0.566,0.751,9,-10.649,0,0.0587,0.0569,1.17e-05,0.0779,0.573,155.688,308640,3,25.07171,13,1,1980
Hands To Heaven,Breathe,spotify:track:0LBtQiEVfP4ysLQ43Do8uN,0.543,0.384,8,-15.018,1,0.0307,0.242,1.16e-06,0.266,0.407,128.768,259507,4,20.32673,12,1,1980
The Sign Of Fire,The Fixx,spotify:track:0yzAjMhKNNUWTPYn1zKRDl,0.833,0.624,7,-7.886,0,0.0536,0.253,0.001,0.118,0.913,124.215,232014,4,24.08234,10,1,1980
Everytime You Cry,The Outfield,spotify:track:1uqhr88kb1ZhMZgrgi8je5,0.331,0.394,11,-14.002,1,0.0295,0.248,0.000282,0.127,0.181,96.433,269227,4,28.09881,11,1,1980
Walking On A Thin Line,Huey Lewis & The News,spotify:track:1OU4uVYuoUOHfwriMnS1Km,0.673,0.601,2,-8.606,1,0.0308,0.00086,6.77e-05,0.103,0.679,128.242,310667,4,22.05487,9,1,1980
We All Sleep Alone,Cher,spotify:track:3ZW8YDbgZBkqu8Wt0jzf4H,0.465,0.507,9,-11.979,1,0.032,0.233,0.0,0.228,0.334,113.91,232093,4,39.7265,10,1,1980
20/20,George Benson,spotify:track:1VFY4UhoFOkeXhUHi7KzGj,0.723,0.686,6,-11.435,0,0.0368,0.274,2.88e-05,0.0616,0.879,110.322,247440,4,35.08023,13,1,1980
Do What You Do,Jermaine Jackson,spotify:track:6gmLSRnCGWaPeO64miR2Rr,0.573,0.462,1,-9.634,0,0.0256,0.448,0.0,0.232,0.399,112.682,252547,4,17.4849,12,1,1980
Calling It Love,Animotion,spotify:track:5F1WAoH2noz4YVEQTCsiHz,0.509,0.628,6,-12.165,1,0.0352,0.192,4.11e-06,0.0906,0.342,107.267,290307,4,36.41543,13,1,1980
Take It Away,Paul McCartney,spotify:track:2t2gZb03AlCSlBzbWeeHsM,0.582,0.632,2,-8.954,1,0.0368,0.00814,5.15e-05,0.0755,0.928,134.875,256053,4,31.16602,13,1,1980
I Want You Tonight,Pablo Cruise,spotify:track:1tnfkrTWejMhXPXz7I1bhv,0.724,0.858,7,-7.995,1,0.0273,0.00855,0.00105,0.276,0.905,122.996,330760,4,24.05903,14,1,1980
Voices Carry,'Til Tuesday,spotify:track:0ZYf6N5eBeXStMri0mf3DZ,0.583,0.574,0,-9.044,1,0.0239,0.0282,2.14e-06,0.114,0.578,104.995,263573,4,36.65628,11,1,1980
Don't Cry,Asia,spotify:track:3rZLNPadgHyZ2ST4UgrsI1,0.363,0.867,0,-8.635,1,0.0563,0.2,1.15e-06,0.134,0.491,147.93,210400,4,53.87939,9,1,1980
The Rose,Bette Midler,spotify:track:562JrM9b7jiu8LgzV62x3o,0.347,0.228,0,-9.667,1,0.0296,0.901,0.0,0.38,0.184,133.574,221373,4,45.54706,13,1,1980
Mexican Radio,Wall Of Voodoo,spotify:track:1BtOAYgTkPnv1KRcLHqyxO,0.505,0.701,0,-12.031,1,0.0349,0.0148,0.000405,0.406,0.616,164.684,248867,4,34.60918,11,1,1980
She's Mine,Steve Perry,spotify:track:5fvckCqCWIxJzBoKZ02JEY,0.479,0.835,4,-3.969,0,0.0432,0.27,2.12e-06,0.103,0.368,100.0,266520,4,29.92676,11,1,1980
Burning Like A Flame,Dokken,spotify:track:5O5pZhWTQ6VwxU0ZTGX84C,0.488,0.926,7,-5.724,1,0.0654,0.00165,0.0,0.361,0.401,138.231,284533,4,29.20164,11,1,1980
Minimum Love,Mac McAnally,spotify:track:7yEOpjupABq1MZ3XlUcvcE,0.589,0.656,2,-6.971,1,0.0359,0.396,0.0,0.0401,0.77,200.077,200133,4,20.04614,10,1,1980
Don't Want To Wait Anymore,The Tubes,spotify:track:5rJTpBaGWvTaszsNDpAsG5,0.455,0.4,8,-14.161,1,0.0328,0.589,6.95e-06,0.0531,0.298,145.557,258333,4,34.33183,12,1,1980
Too Much Love To Hide,"Crosby, Stills & Nash",spotify:track:7HOmCnPcSoTpaUa2XVXxfo,0.688,0.74,2,-10.276,1,0.0287,0.0281,0.000101,0.0851,0.934,122.695,237013,4,49.55842,10,1,1980
Self Control,Laura Branigan,spotify:track:6JNJERZGJwDVgkmbohBw7u,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00386,0.155,0.779,106.68,246440,4,35.65652,12,1,1980
"Honey, Honey",David Hudson,spotify:track:5PuqZZAMljRB5v7acsw9k1,0.612,0.488,2,-10.03,1,0.03,0.263,5.24e-06,0.167,0.754,133.783,247213,4,46.51726,9,1,1980
Some Kind Of Friend,Barry Manilow,spotify:track:2qOJotgFVtgUNPAd9OC9wz,0.666,0.672,2,-11.187,0,0.0276,0.13,1.07e-06,0.0824,0.87,143.052,243093,4,31.20282,11,1,1980
Sisters Are Doin' It For Themselves,Eurythmics & Aretha Franklin,spotify:track:6pPCOXIQeNMr1oCWJTomSf,0.67,0.903,10,-5.796,0,0.0402,0.0129,0.0,0.331,0.953,136.193,357147,4,38.76433,13,1,1980
Closer Than Friends,Surface,spotify:track:0fJaVTWulWUQ8zp5pXabTt,0.769,0.326,5,-9.551,1,0.0409,0.13,1.63e-06,0.139,0.742,96.976,285253,4,36.05597,14,1,1980
Rhythm Of Love,Yes,spotify:track:7Jgz1CgFVfBmtYJ1lc0UXa,0.572,0.834,2,-5.754,1,0.0348,0.0405,0.000461,0.139,0.343,124.508,292173,4,24.56557,12,1,1980
Looking Over My Shoulder,'Til Tuesday,spotify:track:6cKVs98HYwa4yNqx8I6lFT,0.571,0.728,0,-9.332,1,0.0698,0.0195,2.83e-06,0.858,0.662,119.82,257080,4,49.04996,13,1,1980
Everywhere,Fleetwood Mac,spotify:track:254bXAqt3zP6P50BdQvEsq,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4,33.42698,11,1,1980
The Best Of Times,Styx,spotify:track:7GRUpcvSQM9HrnC2CjYPG4,0.341,0.324,0,-11.864,1,0.025,0.13,1.11e-06,0.134,0.321,78.662,257867,4,29.40796,12,1,1980
If Your Heart Isn't In It,Atlantic Starr,spotify:track:0ZGC492TCRtYxYDTjdQQSC,0.594,0.362,10,-14.589,1,0.0333,0.373,0.0,0.144,0.367,134.129,242267,4,38.28405,11,1,1980
Don't Let Him Go,REO Speedwagon,spotify:track:6UxGF7LGJ5qE0LJViSTsA2,0.497,0.961,7,-5.774,1,0.0691,0.246,0.00125,0.129,0.675,105.593,225107,4,32.27572,11,1,1980
After The Glitter Fades,Stevie Nicks,spotify:track:5VwqMbGWS17d7niP4Hs5GW,0.553,0.569,9,-7.12,1,0.0271,0.434,1.35e-06,0.259,0.58,138.344,210467,4,30.43769,12,1,1980
You Better You Bet,The Who,spotify:track:58RWYT5MGo8e4Y3WAZHh9g,0.577,0.762,0,-8.552,1,0.0441,0.5,4.13e-05,0.0753,0.554,161.965,337067,4,35.964,16,1,1980
We Are The Young,Dan Hartman,spotify:track:4R9PY7rOJuI5lWAK73lTaD,0.661,0.898,1,-6.234,1,0.0419,0.000832,2.93e-06,0.0686,0.627,115.046,257733,4,51.98758,12,1,1980
Prove Your Love,Taylor Dayne,spotify:track:6qwTCkJ7red7bQsPxvgHaD,0.399,0.971,2,-5.076,1,0.0515,0.338,1.9e-05,0.359,0.772,118.015,206187,4,32.97413,8,1,1980
Tall Cool One,Robert Plant,spotify:track:6vejDalRlBqPrr7s3iwi9U,0.614,0.93,11,-4.977,0,0.0649,0.00509,0.00318,0.264,0.509,159.26,278520,4,24.38744,16,1,1980
I Will Always Love You,Dolly Parton,spotify:track:6nRvgo4ySezQKD1D7NIqAu,0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,176093,4,39.48415,8,1,1980
Heartlight,Neil Diamond,spotify:track:3dC25ffC9Zlr8UysO3qqW3,0.57,0.339,3,-17.679,1,0.031,0.539,7.55e-05,0.152,0.556,119.605,265907,4,65.7382,13,1,1980
War,Bruce Springsteen,spotify:track:1sTeIjsjonMTTQyffRgehj,0.531,0.834,0,-12.76,1,0.0369,0.064,1.63e-05,0.947,0.455,119.354,183467,4,32.1384,10,1,1980
There Must Be An Angel,Eurythmics,spotify:track:2PKPMLZJDmw77S8V2kEl6D,0.584,0.778,0,-5.493,1,0.0368,0.283,0.0,0.0836,0.597,112.108,280973,4,54.57576,13,1,1980
Axel F,Harold Faltermeyer,spotify:track:2kgqupahrJpYB4r1poTXEY,0.799,0.491,1,-17.105,1,0.0891,0.016,0.843,0.094,0.57,117.285,180867,4,33.02929,8,1,1980
Restless,Starpoint,spotify:track:1hfM5Sj9LaLW54m7Ihtpuy,0.733,0.595,9,-12.076,0,0.0438,0.0874,0.0028,0.306,0.962,117.92,231840,4,31.47418,12,1,1980
Holyanna,Toto,spotify:track:33GgRQ2PCzLGotP6KWwj1T,0.482,0.714,11,-15.129,0,0.0284,0.029,7.89e-05,0.28,0.832,173.281,257773,4,23.0649,14,1,1980
Emergency,Kool & The Gang,spotify:track:7qDG0cqLV83tNePOvda4Jm,0.932,0.509,1,-14.598,0,0.0469,0.0118,0.0081,0.185,0.981,124.586,320840,4,41.2706,13,1,1980
Planet Rock,Afrika Bambaataa & The Soul Sonic Force,spotify:track:3uy0jtkM8QYVTsBazkli1x,0.915,0.807,6,-9.636,0,0.13,0.011,0.000122,0.201,0.708,127.35,319960,4,48.9115,16,1,1980
The Belle Of St. Mark,Sheila E.,spotify:track:5I0620xa6ecXZinsDUUcYF,0.612,0.806,1,-7.456,1,0.0479,0.0319,1.44e-06,0.168,0.676,79.142,306573,4,62.39623,8,1,1980
Willie & The Hand Jive,George Thorogood & The Destroyers,spotify:track:0f0FXdyHWAx3q7XyU9oLMI,0.381,0.855,7,-11.487,1,0.0529,9.33e-05,0.0728,0.316,0.789,200.903,249400,4,18.76622,14,1,1980
Could I Have This Dance,Anne Murray,spotify:track:1B55mH2OWnHm8Lahr0gPQV,0.491,0.209,9,-16.58,1,0.0263,0.812,0.00027,0.186,0.553,87.28,195093,3,37.21444,10,1,1980
I Want My Girl,Jesse Johnson's Revue,spotify:track:6P1FIV6hlOCEU8UXavbK5x,0.742,0.409,9,-13.271,1,0.0259,0.0232,0.000381,0.596,0.654,85.354,287000,4,23.2013,13,1,1980
The One That Really Matters,Survivor,spotify:track:4aomZX0dG4qvU3saaxJu2f,0.696,0.57,7,-12.481,1,0.03,0.397,0.0,0.314,0.937,121.896,208427,4,55.11923,8,1,1980
Sailing,Christopher Cross,spotify:track:6Hu6dzwlvoyg3zBUC8k4BK,0.469,0.382,2,-13.203,1,0.0374,0.364,0.00025,0.36,0.178,149.994,256147,4,37.119,14,1,1980
